shipment_id,origin,destination,distance_km,package_weight_kg,weather_severity,traffic_level,dispatch_hour,delay_hours,is_delayed
397,Kolkata,Frankfurt,5106,18.98,0,3,20,115.9634095942068,1
398,Chennai,New York,1783,14.95,1,1,17,42.194568551435246,0
399,Bangalore,London,1315,6.93,2,1,4,34.75920902004428,0
400,Mumbai,New York,3011,6.4,2,2,3,64.78330036980417,0
401,Chennai,Singapore,746,24.39,4,4,9,28.913349609868384,0
402,Kolkata,Dubai,5325,21.58,4,2,18,119.6368633509371,1
403,Delhi,London,7016,20.26,3,4,13,153.58391183550117,1
404,Kolkata,Singapore,916,3.29,0,3,22,32.32950392384936,0
405,Bangalore,Singapore,7202,18.9,4,3,23,155.02106215291624,1
406,Kolkata,Singapore,4217,5.44,1,1,12,85.31719733881945,0
407,Delhi,London,607,24.44,0,1,9,17.31126438235713,0
408,Bangalore,London,5013,1.4,3,1,21,100.43676363856744,0
409,Kolkata,Frankfurt,1921,8.87,2,4,5,54.041484661540565,0
410,Bangalore,Frankfurt,7783,10.77,3,1,12,155.65644099704008,1
411,Mumbai,New York,755,20.62,0,3,20,24.29292333029275,0
412,Mumbai,London,7748,19.18,2,2,10,158.7186322291367,1
413,Kolkata,London,3462,9.44,1,3,21,79.12292073491696,0
414,Bangalore,London,2782,14.18,2,3,14,69.1767147303051,0
415,Delhi,Frankfurt,8872,20.91,2,3,1,187.2071059775196,1
416,Kolkata,Singapore,1977,0.55,1,2,14,39.041895241796595,0
417,Mumbai,Dubai,5452,20.07,4,3,18,116.55612377746425,1
418,Mumbai,Frankfurt,6380,23.68,4,4,16,137.9567042948311,1
419,Kolkata,London,6092,0.9,2,4,19,123.36496553201113,1
420,Bangalore,Frankfurt,7591,1.23,2,2,17,164.45738929365965,1
421,Mumbai,New York,1091,8.68,3,4,5,34.870537928781644,0
422,Bangalore,London,6777,2.29,4,1,14,137.862409774055,1
423,Mumbai,New York,2760,12.03,1,4,16,71.97837428729179,0
424,Mumbai,London,847,18.24,2,3,23,22.433359499309184,0
425,Chennai,Frankfurt,8857,14.22,2,4,21,189.39286244537436,1
426,Mumbai,Singapore,5532,4.99,3,1,8,113.013647274019,1
427,Delhi,Dubai,4943,16.4,3,1,11,95.26869923335487,0
428,Kolkata,New York,7369,17.15,3,1,21,147.0577972057437,1
429,Kolkata,Frankfurt,6196,23.32,0,3,22,127.67754784566786,1
430,Bangalore,Singapore,3538,3.76,1,1,4,78.75148435603025,0
431,Mumbai,Frankfurt,3345,17.34,0,3,13,74.63266573409624,0
432,Delhi,New York,8364,22.79,2,1,23,172.98102563085624,1
433,Bangalore,Dubai,7109,12.59,3,3,7,142.6298618862756,1
434,Chennai,Frankfurt,1765,9.11,3,3,21,52.15043073840048,0
435,Bangalore,London,2774,4.35,3,3,16,67.09839848247779,0
436,Bangalore,Singapore,2970,21.68,4,4,8,72.8029116505392,0
437,Mumbai,Frankfurt,3077,9.92,1,1,2,70.70211554994447,0
438,Chennai,Singapore,4160,23.13,0,3,6,95.43748361784137,0
439,Bangalore,London,1568,21.21,1,1,11,40.632951238045955,0
440,Delhi,Dubai,6091,9.48,3,4,2,133.08456751648356,1
441,Delhi,Dubai,6474,14.39,2,2,8,131.462617196079,1
442,Kolkata,London,5329,0.78,4,1,13,119.52461458571037,1
443,Chennai,Singapore,2450,6.65,1,1,22,45.674727784647914,0
444,Chennai,Frankfurt,8783,17.79,2,4,22,196.3962836933214,1
445,Kolkata,London,3593,16.98,3,3,22,82.49999772597282,0
446,Bangalore,New York,5811,8.9,3,1,17,117.41557872150207,1
447,Chennai,Singapore,1887,20.23,3,2,10,40.08065722921695,0
448,Delhi,Dubai,4774,5.97,3,4,3,101.59197587971971,0
449,Delhi,London,2785,11.59,4,3,7,68.40181453360422,0
450,Mumbai,Dubai,3706,11.87,4,1,17,82.08803839970106,0
451,Chennai,Singapore,3424,8.59,1,1,12,65.80038913245404,0
452,Bangalore,Dubai,7545,23.87,3,4,3,161.6177210672205,1
453,Kolkata,London,8971,17.45,4,3,9,184.5803230695433,1
454,Kolkata,Singapore,2118,13.53,2,3,7,54.306509029720864,0
455,Bangalore,New York,6396,12.81,4,4,11,141.64703366943644,1
456,Mumbai,London,8343,4.07,4,1,18,172.96798747041277,1
457,Kolkata,Frankfurt,7563,9.37,1,1,11,148.31944634966234,1
458,Chennai,London,8995,16.85,4,3,21,190.3992219988862,1
459,Mumbai,Singapore,1848,23.12,2,3,1,43.886360593268364,0
460,Chennai,London,6056,20.43,3,2,23,131.208633506048,1
461,Delhi,New York,5789,7.58,0,2,7,120.6150898905848,1
462,Mumbai,New York,2922,10.91,1,2,12,67.9003005103967,0
463,Kolkata,Frankfurt,4128,2.16,2,3,0,89.13711728247469,0
464,Mumbai,Dubai,2928,2.64,1,3,2,56.75794248901753,0
465,Mumbai,Singapore,3533,11.81,3,3,1,86.1154643829902,0
466,Mumbai,Singapore,6657,13.3,4,1,22,136.45983743475912,1
467,Mumbai,Dubai,8313,6.67,4,4,22,174.7254147349237,1
468,Chennai,New York,1914,16.11,2,3,19,47.06441727443124,0
469,Delhi,New York,7208,17.61,3,1,7,152.17135256477258,1
470,Bangalore,London,7135,7.55,0,3,2,146.0458179714266,1
471,Mumbai,Frankfurt,4121,18.98,0,4,20,87.72653659265937,0
472,Kolkata,Frankfurt,5815,5.22,4,3,14,126.34486841117224,1
473,Mumbai,Frankfurt,1254,13.65,3,1,1,38.66270175496572,0
474,Kolkata,London,2847,20.13,3,3,16,67.42660956220934,0
475,Chennai,Frankfurt,1226,13.47,2,3,23,28.680185802691014,0
476,Kolkata,Dubai,5423,22.71,0,3,5,109.67108321548517,1
477,Bangalore,London,3149,1.56,2,2,0,68.72557910208816,0
478,Delhi,Dubai,3315,14.75,1,3,3,74.98928967014004,0
479,Kolkata,London,3779,14.09,3,1,18,84.49990080983095,0
480,Kolkata,Frankfurt,3484,16.54,0,1,6,72.30079301923608,0
481,Delhi,Dubai,4307,20.85,2,1,22,86.93063324541455,0
482,Bangalore,Dubai,8376,18.17,4,3,21,177.4002935021961,1
483,Mumbai,Dubai,6599,19.78,1,4,13,145.1495394093231,1
484,Kolkata,London,1107,7.29,2,1,13,21.409540197734522,0
485,Delhi,Singapore,6669,9.75,4,2,9,141.0512330346127,1
486,Chennai,Frankfurt,8290,15.71,0,4,23,176.78731428940677,1
487,Delhi,Dubai,6073,13.88,0,1,6,127.8364071331759,1
488,Chennai,Singapore,1134,24.03,1,3,15,29.215423144543085,0
489,Bangalore,Frankfurt,1574,4.75,4,2,3,39.42396594714592,0
490,Mumbai,Frankfurt,2414,8.85,3,1,6,48.1694102927813,0
491,Delhi,Dubai,1088,14.36,0,2,14,28.38819961363547,0
492,Kolkata,Dubai,3731,21.71,3,4,16,93.71389842573394,0
493,Bangalore,London,6851,23.24,3,1,2,156.34577029299848,1
494,Delhi,Singapore,4338,8.47,2,3,15,97.69223091759024,0
495,Kolkata,Singapore,2473,1.77,2,2,1,56.20560174178009,0
496,Delhi,Dubai,5544,10.6,0,1,6,108.28094693424546,1
497,Chennai,Frankfurt,6603,9.92,3,4,15,135.16571543128424,1
498,Delhi,Dubai,7183,24.66,2,4,20,155.54479624869916,1
499,Delhi,Frankfurt,6337,10.83,4,1,8,146.49169560077152,1
500,Delhi,Frankfurt,7283,7.71,4,4,11,166.01406114828455,1
501,Bangalore,Dubai,6094,9.2,4,2,23,137.46282134556898,1
502,Delhi,New York,4322,9.98,4,2,0,97.66801408528957,0
503,Kolkata,Singapore,3889,20.56,3,2,13,88.0776158014016,0
504,Chennai,Frankfurt,6414,2.12,4,2,10,126.16126340861011,1
505,Chennai,Frankfurt,2280,7.98,3,4,17,61.912552903819986,0
506,Delhi,New York,4188,24.16,0,1,21,82.86329715212092,0
507,Bangalore,London,7711,3.91,0,4,4,158.71136326702057,1
508,Bangalore,New York,5537,18.59,4,4,14,123.12371523475697,1
509,Kolkata,New York,6819,8.97,4,1,6,142.59497755274492,1
510,Delhi,Frankfurt,581,14.59,4,1,13,16.03182204014169,0
511,Chennai,Singapore,6778,2.58,0,3,19,141.62936036087987,1
512,Bangalore,New York,7499,7.73,2,2,7,154.18861201895973,1
513,Delhi,London,1906,12.57,0,1,3,40.621614778780724,0
514,Bangalore,Dubai,7910,5.87,4,4,2,164.76411092724985,1
515,Bangalore,New York,1980,13.59,2,2,11,45.529711146839915,0
516,Chennai,New York,4098,5.57,2,2,17,83.47852205156875,0
517,Mumbai,London,8493,16.29,1,4,23,176.1527534075107,1
518,Kolkata,Singapore,4683,22.62,3,1,14,100.87699421516766,0
519,Kolkata,New York,4180,2.23,4,2,10,85.58001192622521,0
520,Chennai,New York,8144,5.49,3,2,23,167.2679631136393,1
521,Bangalore,Singapore,4810,21.13,1,2,10,104.54482192418168,0
522,Delhi,London,2258,15.83,3,2,11,46.594110790670996,0
523,Bangalore,New York,3099,2.06,4,2,18,80.86933570139404,0
524,Chennai,Singapore,6116,12.21,1,4,16,137.84203978065324,1
525,Kolkata,New York,6313,5.32,3,1,5,130.2873645777386,1
526,Bangalore,Dubai,4353,5.06,0,1,20,85.12395156107469,0
527,Kolkata,Frankfurt,2792,23.52,2,2,7,63.84969951667741,0
528,Delhi,Dubai,2001,19.06,1,2,14,38.28268871486421,0
529,Kolkata,New York,8922,17.44,0,2,21,172.42928637583782,1
530,Kolkata,London,8050,6.05,4,4,19,172.70332437973715,1
531,Mumbai,Frankfurt,4750,3.05,2,4,9,105.32975616748904,1
532,Mumbai,Dubai,7491,21.78,1,3,14,157.79213612176764,1
533,Mumbai,Singapore,614,0.25,2,2,11,16.20629691941058,0
534,Kolkata,London,4906,9.76,1,3,10,111.98973364737475,1
535,Chennai,Dubai,2847,7.01,1,3,17,56.96430170758058,0
536,Kolkata,Singapore,1541,14.3,3,3,23,35.62868932520951,0
537,Chennai,New York,7427,6.34,2,1,4,155.97317978072405,1
538,Chennai,Singapore,511,7.85,2,3,11,13.411763071814292,0
539,Mumbai,Dubai,8480,21.27,0,2,23,167.59839773901342,1
540,Bangalore,Dubai,8371,15.12,4,4,4,182.03677396103583,1
541,Delhi,New York,6875,3.73,0,2,21,136.23238689841983,1
542,Mumbai,Singapore,7598,18.19,3,4,9,163.79457786039657,1
543,Mumbai,Singapore,4176,5.27,1,1,13,83.52071720171121,0
544,Bangalore,New York,6609,10.88,3,1,15,134.3716814831363,1
545,Delhi,Singapore,5897,16.2,3,2,4,115.92847304327529,1
546,Kolkata,New York,3565,6.87,0,1,10,73.99781576410669,0
547,Kolkata,London,2536,9.66,1,4,18,53.98405003943535,0
548,Mumbai,Dubai,3546,18.38,4,1,7,78.0787889823474,0
549,Delhi,London,1040,23.45,3,3,18,28.739475508257176,0
550,Mumbai,Frankfurt,576,13.28,4,3,19,22.487459706500584,0
551,Chennai,Frankfurt,3567,0.35,1,1,21,74.0916231299337,0
552,Mumbai,Frankfurt,523,8.53,1,2,17,16.928141254591317,0
553,Mumbai,New York,5634,10.03,0,3,22,115.04120349254279,1
554,Kolkata,Singapore,1175,8.55,2,4,20,40.71348239636684,0
555,Kolkata,London,7168,10.96,0,2,11,138.12299969572214,1
556,Kolkata,London,4767,15.85,4,1,12,102.20704440736385,0
557,Chennai,London,6488,3.12,0,2,20,137.94115488205432,1
558,Kolkata,London,8152,6.89,1,2,20,170.923862765013,1
559,Delhi,Frankfurt,1985,12.74,3,2,17,43.32582211735702,0
560,Bangalore,London,4159,7.96,2,2,14,86.13877253505989,0
561,Delhi,Singapore,2919,24.78,1,1,14,56.84603720336698,0
562,Delhi,Frankfurt,8240,10.84,3,1,11,174.29613815332195,1
563,Kolkata,London,7643,21.76,4,3,8,161.16038135742247,1
564,Bangalore,New York,3995,22.42,4,3,18,93.17561544061725,0
565,Bangalore,Dubai,1256,20.92,4,4,11,40.44150707037978,0
566,Bangalore,Dubai,8948,1.27,0,4,22,198.80196734117686,1
567,Chennai,Dubai,2279,23.7,4,3,4,59.14625629900851,0
568,Kolkata,Frankfurt,6987,3.31,4,3,20,147.68427992624768,1
569,Bangalore,London,758,0.96,0,2,19,11.859248689668004,0
570,Chennai,Frankfurt,4575,10.42,3,3,9,100.62073642681128,0
571,Mumbai,Singapore,8998,4.95,1,4,21,188.8645707878634,1
572,Mumbai,New York,8514,4.69,2,3,6,168.22650236304722,1
573,Chennai,New York,1618,7.27,4,2,22,38.79072919853493,0
574,Chennai,Dubai,8131,6.29,4,4,10,178.10676271413777,1
575,Kolkata,Dubai,3517,17.15,4,1,7,75.67822164866912,0
576,Kolkata,Dubai,4841,4.75,0,3,20,107.66311892852919,1
577,Mumbai,London,2158,13.62,0,1,6,37.3682177763974,0
578,Bangalore,Singapore,8878,24.66,0,4,15,188.9444141007661,1
579,Mumbai,Singapore,2297,10.87,2,3,15,59.509448707629765,0
580,Bangalore,Singapore,1284,16.08,1,1,13,33.962482379207685,0
581,Bangalore,Singapore,6191,24.24,4,3,14,127.9907180767281,1
582,Kolkata,Dubai,3696,3.53,3,1,19,81.99276397928692,0
583,Delhi,New York,1062,10.52,4,1,8,25.896229407392426,0
584,Delhi,Dubai,5246,21.27,4,4,15,111.88928779008549,1
585,Chennai,Singapore,3499,23.31,4,3,15,79.91066137513147,0
586,Kolkata,Dubai,1693,15.07,4,1,4,37.335110040495955,0
587,Bangalore,Singapore,568,3.67,1,3,2,23.463752340819347,0
588,Delhi,Frankfurt,6179,22.55,3,3,20,136.64531671506782,1
589,Bangalore,New York,2928,4.44,0,2,12,56.79777765945566,0
590,Delhi,Frankfurt,6700,8.89,3,4,7,142.87889343084535,1
591,Delhi,London,5896,9.45,4,3,16,128.0165128719169,1
592,Delhi,Dubai,7493,11.24,3,3,4,159.99797426341053,1
593,Kolkata,London,4098,19.78,4,3,5,98.9918913740189,0
594,Mumbai,Dubai,1073,20.07,3,4,1,37.41391163240316,0
595,Bangalore,Frankfurt,4714,18.02,2,4,21,105.5369598448742,1
596,Kolkata,Singapore,8136,0.65,3,3,13,171.9167557505254,1
597,Kolkata,Singapore,1978,14.16,0,4,3,38.69322982696264,0
598,Kolkata,Dubai,6627,18.71,0,2,2,142.99998813063027,1
599,Kolkata,Singapore,7176,11.17,3,4,8,153.78451701067172,1
600,Kolkata,Frankfurt,2696,23.63,3,2,17,70.19420120213128,0
601,Chennai,Singapore,8666,20.61,1,2,11,179.80054646065918,1
602,Bangalore,Frankfurt,6550,15.99,3,2,8,149.62642104310723,1
603,Kolkata,London,5150,1.65,0,1,17,108.03160766683158,1
604,Bangalore,Frankfurt,8984,16.34,2,4,12,183.5199018438956,1
605,Chennai,New York,5026,22.8,0,3,13,103.44792259869394,0
606,Chennai,New York,4912,9.55,1,2,9,102.89432519664018,0
607,Bangalore,New York,5943,20.97,3,3,2,124.99108556445839,1
608,Delhi,Dubai,3093,7.9,2,2,6,66.97469591408978,0
609,Mumbai,Dubai,7352,14.3,0,3,17,146.20530420708945,1
610,Delhi,Dubai,7129,16.25,2,1,15,147.60860640549564,1
611,Delhi,Frankfurt,4369,16.98,4,2,16,98.56705974505469,0
612,Delhi,Dubai,8471,22.08,0,1,5,166.39945296396942,1
613,Kolkata,London,8322,5.94,4,1,11,184.14127146740955,1
614,Chennai,New York,3489,6.63,2,4,18,81.0975663064023,0
615,Delhi,Frankfurt,7562,17.63,3,3,2,157.65629566938546,1
616,Chennai,New York,5840,4.51,3,2,2,117.15230350017391,1
617,Bangalore,Dubai,4323,11.66,3,1,17,93.25971444698585,0
618,Mumbai,Frankfurt,4432,0.6,4,3,10,99.33755733593324,0
619,Bangalore,Singapore,2929,3.61,3,4,5,74.99520453643221,0
620,Bangalore,London,7944,17.0,1,3,18,165.66314867514015,1
621,Kolkata,Dubai,7647,18.71,0,3,4,152.97140608865635,1
622,Mumbai,Dubai,8131,2.97,0,4,12,178.9735914808879,1
623,Bangalore,London,4098,5.77,2,4,4,95.13812439753593,0
624,Bangalore,London,4829,2.56,4,4,2,109.30945644200821,1
625,Mumbai,Singapore,7218,10.89,0,1,18,147.1831926572487,1
626,Mumbai,Dubai,8718,3.24,4,3,16,188.73020978280832,1
627,Bangalore,Dubai,592,10.99,2,4,21,15.695716930532825,0
628,Mumbai,New York,551,18.33,3,3,2,22.30847109981405,0
629,Bangalore,Frankfurt,818,17.12,2,3,14,23.10938263353054,0
630,Bangalore,Frankfurt,6188,7.08,1,1,16,129.79649992814876,1
631,Kolkata,New York,7518,16.88,3,3,12,157.15909037696863,1
632,Delhi,Frankfurt,7710,23.2,3,1,13,157.6764907245146,1
633,Bangalore,London,4456,8.75,3,4,15,109.93435549282029,1
634,Chennai,Frankfurt,6557,8.3,2,4,10,148.29456045441069,1
635,Delhi,Frankfurt,7375,14.33,1,3,16,138.52219410016346,1
636,Delhi,New York,4931,6.21,4,1,4,112.40380991232156,1
637,Delhi,Singapore,2025,16.32,2,1,20,45.131739868711215,0
638,Kolkata,Frankfurt,7543,20.82,0,2,14,151.31908968550496,1
639,Bangalore,Frankfurt,1778,11.54,0,2,17,34.52412632146175,0
640,Kolkata,Singapore,6625,17.02,2,4,15,138.75441185860006,1
641,Bangalore,New York,8374,16.33,4,4,13,178.0803202762079,1
642,Kolkata,Singapore,7400,1.06,0,2,13,146.36433708159078,1
643,Kolkata,New York,3000,4.67,4,1,12,61.22700169463679,0
644,Chennai,London,3964,22.35,3,3,0,84.57809924578045,0
645,Kolkata,New York,2759,23.48,2,3,5,65.79696927532844,0
646,Mumbai,London,7996,19.53,3,1,22,166.670450742854,1
647,Chennai,London,3159,23.04,0,4,10,73.95928225775928,0
648,Kolkata,New York,755,7.72,4,3,10,26.76815080394973,0
649,Delhi,Dubai,2002,6.27,3,1,15,40.00660334677604,0
650,Mumbai,New York,5156,9.67,0,3,23,111.59220461746804,1
651,Mumbai,Frankfurt,5930,1.48,1,1,2,117.07655360562543,1
652,Mumbai,Frankfurt,3676,20.27,3,2,16,85.25307150994466,0
653,Chennai,Dubai,2360,24.61,1,2,21,46.8703999852152,0
654,Kolkata,London,6658,20.62,1,3,13,137.22261686798237,1
655,Kolkata,Dubai,6306,13.92,0,3,1,130.31304179716042,1
656,Delhi,Frankfurt,4854,7.45,2,3,8,109.45202400528474,1
657,Delhi,Dubai,1222,5.02,4,3,7,37.31998626063697,0
658,Mumbai,New York,8079,9.17,0,2,10,165.68000661075465,1
659,Delhi,Dubai,1113,16.71,3,2,6,40.18834392527653,0
660,Chennai,London,3831,11.23,4,1,21,75.43508419387427,0
661,Kolkata,New York,6290,23.36,2,3,1,129.60811178649726,1
662,Mumbai,Singapore,3616,21.37,0,2,3,70.91405760980506,0
663,Delhi,Frankfurt,830,2.65,2,4,22,18.74673845038863,0
664,Chennai,Frankfurt,2712,3.37,3,1,13,57.14240243556986,0
665,Chennai,Dubai,5993,16.94,0,1,12,125.29884581898352,1
666,Delhi,New York,7732,5.85,3,1,21,158.18176300742127,1
667,Kolkata,Singapore,6114,19.8,4,4,12,134.61498514006846,1
668,Delhi,New York,6413,14.82,4,4,12,133.64722586059858,1
669,Mumbai,Frankfurt,6413,5.82,2,4,4,135.27737212419825,1
670,Delhi,New York,6111,12.02,2,2,11,126.91150642206208,1
671,Chennai,Singapore,819,10.21,4,4,5,33.59200211273557,0
672,Delhi,Dubai,8585,21.84,1,1,21,166.82541801040892,1
673,Kolkata,London,4700,0.9,4,3,13,103.7249562713943,0
674,Bangalore,New York,5291,22.41,0,1,7,113.25409015034447,1
675,Delhi,London,829,16.34,3,1,23,20.854583571883683,0
676,Kolkata,Frankfurt,7242,18.46,4,2,21,144.2621929294066,1
677,Kolkata,Dubai,5416,0.16,4,1,7,122.71587888674097,1
678,Chennai,Dubai,2293,15.74,3,2,6,58.034484712691665,0
679,Kolkata,New York,6957,14.75,3,2,16,151.98698587539397,1
680,Kolkata,Dubai,8625,13.48,0,3,20,169.78108176627302,1
681,Kolkata,New York,6203,19.67,3,1,10,138.12227862923606,1
682,Kolkata,New York,6670,13.94,2,3,9,138.533619574444,1
683,Mumbai,London,7144,21.44,4,3,12,152.33280527889883,1
684,Mumbai,Dubai,7920,5.89,3,1,9,161.38611417003997,1
685,Chennai,New York,4655,20.17,0,1,20,99.83468590977604,0
686,Delhi,London,8911,4.56,3,4,13,189.82100823747354,1
687,Kolkata,Singapore,3111,20.35,4,4,8,78.62870516293813,0
688,Delhi,London,6191,23.52,1,2,6,129.69950511442184,1
689,Delhi,London,3093,8.46,3,1,6,67.88478998153539,0
690,Chennai,New York,595,13.29,2,2,17,14.166079681269018,0
691,Kolkata,Frankfurt,6541,16.49,4,3,15,151.88070293653882,1
692,Kolkata,Frankfurt,5563,2.08,0,3,7,109.94303185747385,1
693,Bangalore,Frankfurt,8937,12.4,4,4,15,194.80126987017343,1
694,Delhi,London,3849,9.08,1,2,18,84.3632829605364,0
695,Delhi,New York,8144,21.82,0,1,14,170.65178143076213,1
696,Mumbai,Dubai,7060,21.93,1,1,14,151.6404501618964,1
697,Bangalore,London,5747,17.55,1,4,5,123.75305700291612,1
698,Mumbai,London,5856,16.43,2,4,8,130.77197152962376,1
699,Mumbai,New York,4577,18.37,3,2,14,108.86436855226255,1
700,Mumbai,Singapore,5398,9.21,2,4,6,118.63411616538875,1
701,Chennai,London,1917,10.17,2,4,7,44.00783262467412,0
702,Chennai,Singapore,610,13.89,2,4,17,21.277659436502898,0
703,Mumbai,Singapore,8781,23.46,0,3,20,175.09677000692767,1
704,Bangalore,Frankfurt,7891,18.13,3,2,15,168.1790840549736,1
705,Delhi,New York,5632,13.82,3,1,14,124.46228104070317,1
706,Bangalore,Singapore,3004,19.28,0,1,2,61.4747925396623,0
707,Kolkata,New York,8789,9.34,2,2,0,174.6751997527318,1
708,Chennai,Frankfurt,5739,18.29,2,4,12,130.88825417528838,1
709,Delhi,New York,792,10.33,1,4,21,16.458505192171106,0
710,Delhi,London,2234,7.06,1,1,11,40.45022611038479,0
711,Kolkata,Singapore,5620,15.28,4,3,8,123.50830806252641,1
712,Kolkata,New York,6893,17.2,1,2,1,144.61892622837752,1
713,Mumbai,Dubai,2696,11.54,3,4,8,68.53123749379178,0
714,Chennai,New York,3966,14.18,0,3,7,84.98930223976764,0
715,Chennai,Singapore,2406,17.38,2,3,4,65.92021882567428,0
716,Bangalore,Frankfurt,2221,19.22,4,4,12,58.74584170541601,0
717,Mumbai,Frankfurt,2316,22.4,1,2,1,56.99334050876468,0
718,Mumbai,Singapore,8944,8.93,4,2,9,192.81477282047348,1
719,Mumbai,London,4727,23.79,0,1,5,90.07563133897736,0
720,Mumbai,London,6275,15.97,0,1,6,126.65134756357239,1
721,Chennai,Frankfurt,4349,19.71,4,2,2,107.5966025664051,1
722,Chennai,Frankfurt,5728,17.52,4,4,13,126.03824573029871,1
723,Mumbai,Singapore,7349,5.22,4,2,15,153.60689737821653,1
724,Bangalore,London,1558,1.88,2,1,5,37.01287790738511,0
725,Delhi,Frankfurt,2822,18.18,3,1,21,60.59740035369974,0
726,Delhi,London,8878,12.83,1,1,7,177.0914771024888,1
727,Bangalore,Frankfurt,1448,17.59,1,2,0,32.04358302851207,0
728,Mumbai,New York,8679,11.97,1,2,19,186.24004835684315,1
729,Chennai,Dubai,4859,7.87,4,4,14,110.49690654261215,1
730,Delhi,New York,6160,7.2,4,1,16,124.55962483622643,1
731,Kolkata,Frankfurt,7754,18.29,4,3,23,159.5212673095592,1
732,Kolkata,Dubai,8901,6.99,2,3,17,198.05402466027235,1
733,Bangalore,Dubai,2593,17.9,2,4,23,61.74332815282949,0
734,Mumbai,Frankfurt,2063,9.66,2,4,2,54.43289250482709,0
735,Delhi,Frankfurt,8717,19.3,2,1,23,175.48311386830196,1
736,Mumbai,London,674,3.66,0,2,5,19.08492984635708,0
737,Delhi,Frankfurt,1834,5.2,2,2,16,50.97664825800766,0
738,Bangalore,Singapore,821,17.18,2,3,22,22.158684081281226,0
739,Bangalore,Frankfurt,6198,14.05,2,1,12,131.2529338997429,1
740,Kolkata,Singapore,6104,5.18,1,3,22,122.55126862054804,1
741,Mumbai,Frankfurt,7242,22.58,1,3,21,162.45433059183395,1
742,Kolkata,London,7936,6.97,1,1,16,163.56267965122288,1
743,Mumbai,Singapore,6174,10.58,3,4,20,133.91603077823856,1
744,Kolkata,New York,5502,5.14,0,3,15,114.55062938356919,1
745,Chennai,Singapore,1410,9.76,4,4,16,39.64980912742833,0
746,Chennai,London,1449,12.34,2,2,0,33.68547417938254,0
747,Chennai,Singapore,5925,7.45,1,3,15,113.7625242882517,1
748,Chennai,Frankfurt,3014,19.25,0,1,5,61.79017133951622,0
749,Delhi,Frankfurt,8201,9.91,2,4,7,174.32060659697146,1
750,Chennai,London,600,18.26,3,2,0,22.943307686302386,0
751,Bangalore,Dubai,5146,5.26,4,2,1,110.30428126779238,1
752,Bangalore,Frankfurt,7445,9.49,2,3,14,154.0448184292949,1
753,Delhi,New York,2900,0.3,4,2,4,67.96112527773512,0
754,Chennai,London,6301,18.99,2,1,23,122.95815940954756,1
755,Chennai,Singapore,2843,15.68,3,3,19,68.07711593767291,0
756,Chennai,Singapore,852,20.46,0,2,14,11.730903702391394,0
757,Kolkata,New York,3455,11.44,4,1,20,82.704093244154,0
758,Mumbai,Frankfurt,1518,20.01,4,4,9,47.78134977830388,0
759,Kolkata,London,1679,16.22,0,4,4,36.94907061787993,0
760,Mumbai,New York,5693,0.19,4,3,2,129.1656900666902,1
761,Chennai,Frankfurt,4036,6.42,1,1,5,84.7775711212694,0
762,Chennai,London,3002,12.4,0,2,20,58.994948844575696,0
763,Kolkata,Singapore,4319,15.51,3,3,14,86.76561921385455,0
764,Kolkata,London,7355,1.73,2,3,17,157.68217841713226,1
765,Mumbai,Dubai,1479,17.66,2,2,13,32.60859076432482,0
766,Bangalore,London,1476,13.63,0,1,9,36.9948478484804,0
767,Mumbai,Dubai,2780,13.19,1,2,3,61.17016866940926,0
768,Kolkata,London,6397,7.37,3,4,10,136.94208651751342,1
769,Kolkata,Dubai,607,14.91,2,3,19,30.12919366545236,0
770,Delhi,Singapore,2126,0.78,2,4,6,56.40223246301503,0
771,Kolkata,Frankfurt,6729,1.71,1,3,14,123.80456742447949,1
772,Delhi,Dubai,7377,18.37,4,2,22,155.10804115604566,1
773,Bangalore,Dubai,1374,8.12,0,1,8,22.559555039937884,0
774,Mumbai,Singapore,6043,8.74,1,2,14,122.36101031139846,1
775,Mumbai,Dubai,4309,5.29,1,4,11,94.95633800540733,0
776,Delhi,New York,2607,11.2,1,1,17,57.41024254293773,0
777,Mumbai,Singapore,1059,1.39,1,1,5,25.986828710567867,0
778,Kolkata,New York,8808,7.58,4,3,17,193.54936538282402,1
779,Chennai,Singapore,5469,13.23,3,1,17,119.06299188754333,1
780,Delhi,Dubai,3546,11.69,1,3,21,81.29373464562752,0
